Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
388,7,Oct 21 1972,Sat,(4) Ohio State,44,,Indiana,7,
389,7,Oct 21 1972,Sat,Oklahoma State,20,,Baylor,7,
390,7,Oct 21 1972,Sat,Oregon,15,,(13) Stanford,13,
391,7,Oct 21 1972,Sat,Pacific,38,,San Jose State,28,
392,7,Oct 21 1972,Sat,(12) Penn State,17,,Syracuse,0,
393,7,Oct 21 1972,Sat,Pennsylvania,30,@,Lehigh,27,
394,7,Oct 21 1972,Sat,Pittsburgh,35,,Boston College,20,
395,7,Oct 21 1972,Sat,Purdue,37,,Northwestern,0,
396,7,Oct 21 1972,Sat,Quantico Marines,13,@,Villanova,7,
397,7,Oct 21 1972,Sat,Richmond,37,@,Furman,0,
398,7,Oct 21 1972,Sat,San Diego State,35,,Bowling Green,19,
399,7,Oct 21 1972,Sat,(1) Southern California,34,,(18) Washington,7,
400,7,Oct 21 1972,Sat,Southern Illinois,13,,Ball State,7,
401,7,Oct 21 1972,Sat,Southern Methodist,29,,Rice,14,
402,7,Oct 21 1972,Sat,Tampa,24,,Drake,7,
403,7,Oct 21 1972,Sat,(14) Texas,35,,(17) Arkansas,15,
404,7,Oct 21 1972,Sat,Texas Christian,13,@,Texas A&M,10,
405,7,Oct 21 1972,Sat,Texas Tech,35,,Arizona,10,
406,7,Oct 21 1972,Sat,Toledo,20,@,Dayton,17,
407,7,Oct 21 1972,Sat,(11) UCLA,49,@,California,13,
408,7,Oct 21 1972,Sat,Utah,27,@,Wyoming,6,
409,7,Oct 21 1972,Sat,Virginia Tech,53,@,Ohio,21,
410,7,Oct 21 1972,Sat,Washington State,37,,Oregon State,7,
411,7,Oct 21 1972,Sat,West Virginia,31,,Tulane,19,
412,7,Oct 21 1972,Sat,Western Michigan,34,@,Marshall,0,
413,7,Oct 21 1972,Sat,William & Mary,31,@,Virginia Military Institute,3,
414,7,Oct 21 1972,Sat,Wofford,27,,Davidson,17,
415,7,Oct 21 1972,Sat,Yale,28,,Columbia,14,
416,8,Oct 28 1972,Sat,Air Force,39,@,(16) Arizona State,31,
417,8,Oct 28 1972,Sat,(2) Alabama,48,,Southern Mississippi,11,
418,8,Oct 28 1972,Sat,Appalachian State,35,@,East Tennessee State,34,
419,8,Oct 28 1972,Sat,Arizona,45,,Texas-El Paso,22,
420,8,Oct 28 1972,Sat,(18) Arkansas,42,,North Texas,16,
421,8,Oct 28 1972,Sat,(12) Auburn,27,,(17) Florida State,14,
422,8,Oct 28 1972,Sat,Baylor,15,,Texas A&M,13,
423,8,Oct 28 1972,Sat,Bowling Green,46,,Marshall,7,
424,8,Oct 28 1972,Sat,Brigham Young,44,@,Colorado State,8,
425,8,Oct 28 1972,Sat,Clemson,31,@,Wake Forest,0,
426,8,Oct 28 1972,Sat,Colgate,28,@,Citadel,26,
427,8,Oct 28 1972,Sat,Cornell,24,,Yale,13,
428,8,Oct 28 1972,Sat,Dartmouth,21,@,Harvard,21,
429,8,Oct 28 1972,Sat,Davidson,25,,Bucknell,21,
430,8,Oct 28 1972,Sat,Dayton,14,,Virginia Military Institute,10,
431,8,Oct 28 1972,Sat,Delaware,28,@,Temple,9,
432,8,Oct 28 1972,Sat,Drake,28,@,New Mexico State,10,
433,8,Oct 28 1972,Sat,Duke,17,N,Navy,16,
434,8,Oct 28 1972,Sat,East Carolina,27,@,Furman,21,
435,8,Oct 28 1972,Sat,Georgia,13,@,Kentucky,7,
436,8,Oct 28 1972,Sat,Georgia Tech,21,,Tulane,7,
437,8,Oct 28 1972,Sat,Holy Cross,26,,Villanova,9,
438,8,Oct 28 1972,Sat,Illinois State,10,@,Southern Illinois,7,
439,8,Oct 28 1972,Sat,(15) Iowa State,34,@,Kansas,8,
440,8,Oct 28 1972,Sat,Louisville,38,@,Cincinnati,13,
441,8,Oct 28 1972,Sat,Maryland,24,@,Virginia,23,
442,8,Oct 28 1972,Sat,Memphis,49,,Tulsa,21,
443,8,Oct 28 1972,Sat,Miami (FL),28,@,Army,7,
444,8,Oct 28 1972,Sat,(5) Michigan,42,,Minnesota,0,
445,8,Oct 28 1972,Sat,Michigan State,6,@,Iowa,6,
446,8,Oct 28 1972,Sat,Mississippi,31,@,Vanderbilt,7,
447,8,Oct 28 1972,Sat,Mississippi State,27,,Houston,13,
448,8,Oct 28 1972,Sat,Missouri,20,,(7) Colorado,17,
449,8,Oct 28 1972,Sat,(3) Nebraska,34,,Oklahoma State,0,
450,8,Oct 28 1972,Sat,North Carolina State,42,,South Carolina,24,
451,8,Oct 28 1972,Sat,Northern Illinois,28,,Kent State,7,
452,8,Oct 28 1972,Sat,Northwestern,23,,Indiana,14,
453,8,Oct 28 1972,Sat,(13) Notre Dame,21,,Texas Christian,0,
454,8,Oct 28 1972,Sat,(4) Ohio State,28,@,Wisconsin,20,
455,8,Oct 28 1972,Sat,(8) Oklahoma,52,,Kansas State,0,
456,8,Oct 28 1972,Sat,Pacific,22,@,Idaho,7,
457,8,Oct 28 1972,Sat,(11) Penn State,28,@,(18) West Virginia,19,
458,8,Oct 28 1972,Sat,Pennsylvania,15,,Princeton,10,
459,8,Oct 28 1972,Sat,Purdue,20,,Illinois,14,
460,8,Oct 28 1972,Sat,Rutgers,6,@,Columbia,3,
461,8,Oct 28 1972,Sat,San Diego State,21,,Fresno State,14,
462,8,Oct 28 1972,Sat,San Jose State,35,,Long Beach State,8,
463,8,Oct 28 1972,Sat,(1) Southern California,18,@,Oregon,0,
464,8,Oct 28 1972,Sat,Stanford,17,,Oregon State,11,
465,8,Oct 28 1972,Sat,Syracuse,10,,Pittsburgh,6,
466,8,Oct 28 1972,Sat,(14) Tennessee,34,,Hawaii,2,
467,8,Oct 28 1972,Sat,Tennessee Tech,24,,Chattanooga,8,
468,8,Oct 28 1972,Sat,(10) Texas,45,@,Rice,9,
469,8,Oct 28 1972,Sat,Texas Tech,17,@,(18) Southern Methodist,3,
470,8,Oct 28 1972,Sat,Texas-Arlington,7,@,Louisiana,0,
471,8,Oct 28 1972,Sat,Toledo,35,,Miami (OH),21,
472,8,Oct 28 1972,Sat,(9) UCLA,35,,Washington State,20,
473,8,Oct 28 1972,Sat,Utah,59,,New Mexico,14,
474,8,Oct 28 1972,Sat,Utah State,35,@,Wyoming,23,
475,8,Oct 28 1972,Sat,Washington,35,,California,21,
476,8,Oct 28 1972,Sat,West Texas State,21,,Wichita State,16,
477,8,Oct 28 1972,Sat,Western Michigan,34,,Ohio,17,
478,8,Oct 28 1972,Sat,William & Mary,17,N,Virginia Tech,16,
479,8,Oct 28 1972,Sat,Youngstown State,47,@,Xavier,7,
480,9,Nov 4 1972,Sat,(2) Alabama,58,,Mississippi State,14,
481,9,Nov 4 1972,Sat,Appalachian State,17,@,North Alabama,3,
482,9,Nov 4 1972,Sat,Arizona State,55,@,Texas-El Paso,14,
483,9,Nov 4 1972,Sat,Army,17,,(19) Air Force,14,
484,9,Nov 4 1972,Sat,(11) Auburn,26,@,Florida,20,
485,9,Nov 4 1972,Sat,Baylor,42,@,Texas Christian,9,
486,9,Nov 4 1972,Sat,Boston College,37,,Syracuse,0,
487,9,Nov 4 1972,Sat,Bowling Green,17,,Ohio,0,
488,9,Nov 4 1972,Sat,Brigham Young,33,,Wyoming,14,
489,9,Nov 4 1972,Sat,California,31,,Oregon,12,
490,9,Nov 4 1972,Sat,Colgate,42,,Lehigh,34,
491,9,Nov 4 1972,Sat,Columbia,14,,Cornell,0,
492,9,Nov 4 1972,Sat,Dayton,31,,Xavier,13,
493,9,Nov 4 1972,Sat,Delaware,14,@,Villanova,7,
494,9,Nov 4 1972,Sat,Drake,19,,Southern Illinois,9,
495,9,Nov 4 1972,Sat,Duke,20,,Georgia Tech,14,
496,9,Nov 4 1972,Sat,East Carolina,33,,Chattanooga,7,
497,9,Nov 4 1972,Sat,Holy Cross,28,,Massachusetts,16,
498,9,Nov 4 1972,Sat,Houston,31,@,Florida State,27,
499,9,Nov 4 1972,Sat,Illinois,43,@,Northwestern,13,
500,9,Nov 4 1972,Sat,Kansas,13,@,Oklahoma State,10,
501,9,Nov 4 1972,Sat,Kent State,16,@,Marshall,14,
502,9,Nov 4 1972,Sat,Lamar,24,@,New Mexico State,19,
503,9,Nov 4 1972,Sat,Long Beach State,21,@,Fresno State,16,
504,9,Nov 4 1972,Sat,(6) Louisiana State,17,,Mississippi,16,
505,9,Nov 4 1972,Sat,Memphis,58,,Wichita State,14,
506,9,Nov 4 1972,Sat,Miami (FL),51,,Nevada-Las Vegas,7,
507,9,Nov 4 1972,Sat,Miami (OH),38,,Western Michigan,8,
508,9,Nov 4 1972,Sat,(4) Michigan,21,@,Indiana,7,
509,9,Nov 4 1972,Sat,Michigan State,22,,Purdue,12,
510,9,Nov 4 1972,Sat,(16) Missouri,31,@,Kansas State,14,
511,9,Nov 4 1972,Sat,(3) Nebraska,33,@,(15) Colorado,10,
512,9,Nov 4 1972,Sat,North Carolina,26,@,Clemson,10,
513,9,Nov 4 1972,Sat,North Carolina State,35,@,Virginia,14,
514,9,Nov 4 1972,Sat,North Texas,27,,Cincinnati,25,
515,9,Nov 4 1972,Sat,Northern Illinois,30,@,Toledo,7,
516,9,Nov 4 1972,Sat,(12) Notre Dame,42,N,Navy,23,
517,9,Nov 4 1972,Sat,(5) Ohio State,27,,Minnesota,19,
518,9,Nov 4 1972,Sat,(7) Oklahoma,20,@,(14) Iowa State,6,
519,9,Nov 4 1972,Sat,Pacific,36,,Cal State Los Angeles,21,
520,9,Nov 4 1972,Sat,(10) Penn State,46,,Maryland,16,
521,9,Nov 4 1972,Sat,Pennsylvania,38,@,Harvard,27,
522,9,Nov 4 1972,Sat,Princeton,31,@,Brown,10,
523,9,Nov 4 1972,Sat,Richmond,21,@,Citadel,7,
524,9,Nov 4 1972,Sat,Rutgers,21,,Connecticut,13,
525,9,Nov 4 1972,Sat,San Diego State,37,,West Texas State,6,
526,9,Nov 4 1972,Sat,San Jose State,14,@,New Mexico,7,
527,9,Nov 4 1972,Sat,South Carolina,35,,Wake Forest,3,
528,9,Nov 4 1972,Sat,(1) Southern California,44,@,Washington State,3,
529,9,Nov 4 1972,Sat,Tampa,26,@,Florida A&M,9,
530,9,Nov 4 1972,Sat,(13) Tennessee,14,@,Georgia,0,
531,9,Nov 4 1972,Sat,(9) Texas,17,,Southern Methodist,9,
532,9,Nov 4 1972,Sat,Texas A&M,10,,(20) Arkansas,7,
533,9,Nov 4 1972,Sat,(18) Texas Tech,10,@,Rice,6,
534,9,Nov 4 1972,Sat,Texas-Arlington,36,,Abilene Christian,22,
535,9,Nov 4 1972,Sat,Tulane,18,,Kentucky,7,
536,9,Nov 4 1972,Sat,Tulsa,28,@,(17) Louisville,26,
537,9,Nov 4 1972,Sat,(8) UCLA,28,,Stanford,23,
538,9,Nov 4 1972,Sat,Utah,28,,Arizona,27,
539,9,Nov 4 1972,Sat,Utah State,51,,Idaho,7,
540,9,Nov 4 1972,Sat,Virginia Military Institute,31,,Furman,7,
541,9,Nov 4 1972,Sat,Virginia Tech,27,,Southern Mississippi,14,
542,9,Nov 4 1972,Sat,Washington,23,@,Oregon State,16,
543,9,Nov 4 1972,Sat,West Virginia,38,@,Pittsburgh,20,
544,9,Nov 4 1972,Sat,William & Mary,56,@,Davidson,9,
545,9,Nov 4 1972,Sat,Wisconsin,16,,Iowa,14,
546,9,Nov 4 1972,Sat,Yale,45,,Dartmouth,14,
547,10,Nov 11 1972,Sat,(2) Alabama,35,,(6) Louisiana State,21,
548,10,Nov 11 1972,Sat,Appalachian State,55,,Eastern Kentucky,7,
549,10,Nov 11 1972,Sat,Arizona,21,,Brigham Young,7,
550,10,Nov 11 1972,Sat,(19) Arizona State,60,,New Mexico,7,
551,10,Nov 11 1972,Sat,Bowling Green,5,,Dayton,0,
552,10,Nov 11 1972,Sat,Bucknell,41,,Colgate,7,
553,10,Nov 11 1972,Sat,Chattanooga,10,@,Southern Mississippi,6,
554,10,Nov 11 1972,Sat,Citadel,19,@,Furman,13,
555,10,Nov 11 1972,Sat,(16) Colorado,33,,Kansas,8,
556,10,Nov 11 1972,Sat,Cornell,48,@,Brown,28,
557,10,Nov 11 1972,Sat,Dartmouth,38,,Columbia,8,
558,10,Nov 11 1972,Sat,Drake,35,,Louisiana-Monroe,7,
559,10,Nov 11 1972,Sat,East Carolina,21,@,William & Mary,15,
560,10,Nov 11 1972,Sat,Florida State,23,,Tulsa,21,
561,10,Nov 11 1972,Sat,Fresno State,9,@,Northern Illinois,6,
562,10,Nov 11 1972,Sat,Georgia,10,N,Florida,7,
563,10,Nov 11 1972,Sat,Georgia Tech,42,,Boston College,10,
564,10,Nov 11 1972,Sat,Houston,48,,Colorado State,13,
565,10,Nov 11 1972,Sat,Idaho,31,,Montana,17,
566,10,Nov 11 1972,Sat,Illinois,37,,Indiana,20,
567,10,Nov 11 1972,Sat,Kent State,21,@,Miami (OH),10,
568,10,Nov 11 1972,Sat,Kentucky,14,,Vanderbilt,13,
569,10,Nov 11 1972,Sat,Louisville,20,@,Southern Illinois,16,
570,10,Nov 11 1972,Sat,Maryland,31,,Clemson,6,
571,10,Nov 11 1972,Sat,Memphis,49,,Cincinnati,24,
572,10,Nov 11 1972,Sat,(4) Michigan,31,@,Iowa,0,
573,10,Nov 11 1972,Sat,Michigan State,19,,(5) Ohio State,12,
574,10,Nov 11 1972,Sat,Minnesota,35,,Northwestern,29,
575,10,Nov 11 1972,Sat,Navy,28,,Pittsburgh,13,
576,10,Nov 11 1972,Sat,(3) Nebraska,23,@,(17) Iowa State,23,
577,10,Nov 11 1972,Sat,New Mexico State,36,@,North Texas,22,
578,10,Nov 11 1972,Sat,(18) North Carolina,23,,Virginia,3,
579,10,Nov 11 1972,Sat,(12) Notre Dame,21,@,Air Force,7,
580,10,Nov 11 1972,Sat,(7) Oklahoma,17,,(14) Missouri,6,
581,10,Nov 11 1972,Sat,Oklahoma State,45,@,Kansas State,14,
582,10,Nov 11 1972,Sat,Oregon,27,,San Jose State,2,
583,10,Nov 11 1972,Sat,Oregon State,26,,California,23,
584,10,Nov 11 1972,Sat,(10) Penn State,37,,North Carolina State,22,
585,10,Nov 11 1972,Sat,Pennsylvania,48,,(20) Yale,30,
586,10,Nov 11 1972,Sat,Princeton,10,,Harvard,7,
587,10,Nov 11 1972,Sat,Purdue,27,,Wisconsin,6,
588,10,Nov 11 1972,Sat,Rice,23,@,Arkansas,20,
589,10,Nov 11 1972,Sat,Richmond,20,,Davidson,14,
590,10,Nov 11 1972,Sat,Rutgers,51,,Boston University,7,
591,10,Nov 11 1972,Sat,San Diego State,20,,Pacific,7,
592,10,Nov 11 1972,Sat,Syracuse,27,,Army,6,
593,10,Nov 11 1972,Sat,Tampa,7,,Miami (FL),0,
594,10,Nov 11 1972,Sat,Temple,22,,Rhode Island,0,
595,10,Nov 11 1972,Sat,(9) Texas,17,@,Baylor,3,
596,10,Nov 11 1972,Sat,Texas A&M,27,@,Southern Methodist,17,
597,10,Nov 11 1972,Sat,Texas Christian,31,@,(15) Texas Tech,7,
598,10,Nov 11 1972,Sat,Texas-Arlington,20,,West Texas State,7,
599,10,Nov 11 1972,Sat,Texas-El Paso,20,,Wyoming,13,
600,10,Nov 11 1972,Sat,Toledo,21,,Marshall,0,
601,10,Nov 11 1972,Sat,Tulane,44,,Ohio,6,
602,10,Nov 11 1972,Sat,Utah State,44,,Utah,16,
603,10,Nov 11 1972,Sat,Villanova,40,,Xavier,13,
604,10,Nov 11 1972,Sat,Virginia Tech,45,,South Carolina,20,
605,10,Nov 11 1972,Sat,Wake Forest,9,@,Duke,7,
606,10,Nov 11 1972,Sat,Washington,30,,(8) UCLA,21,
607,10,Nov 11 1972,Sat,Washington State,27,,(20) Stanford,13,
608,10,Nov 11 1972,Sat,West Virginia,50,,Virginia Military Institute,24,
609,10,Nov 11 1972,Sat,Western Michigan,31,,Ball State,14,
610,10,Nov 11 1972,Sat,Wichita State,17,,Trinity (Texas),14,
611,11,Nov 17 1972,Fri,Northern Illinois,22,@,Long Beach State,13,
612,11,Nov 18 1972,Sat,(2) Alabama,52,,Virginia Tech,13,
613,11,Nov 18 1972,Sat,(18) Arizona State,51,,San Jose State,21,
614,11,Nov 18 1972,Sat,Army,15,,Holy Cross,13,
615,11,Nov 18 1972,Sat,(11) Auburn,27,,Georgia,10,
616,11,Nov 18 1972,Sat,Brigham Young,16,@,Utah,7,
617,11,Nov 18 1972,Sat,California,24,,Stanford,21,
618,11,Nov 18 1972,Sat,Carson-Newman,57,,Furman,7,
619,11,Nov 18 1972,Sat,Citadel,25,,Davidson,16,
620,11,Nov 18 1972,Sat,Colgate,26,@,Boston University,0,
621,11,Nov 18 1972,Sat,(15) Colorado,38,@,Air Force,7,
622,11,Nov 18 1972,Sat,Colorado State,35,,Texas-El Paso,22,
623,11,Nov 18 1972,Sat,Dartmouth,31,@,Cornell,22,
624,11,Nov 18 1972,Sat,East Carolina,24,,Dayton,22,
625,11,Nov 18 1972,Sat,Florida,40,,Kentucky,0,
626,11,Nov 18 1972,Sat,Georgia Tech,30,,Navy,7,
627,11,Nov 18 1972,Sat,Harvard,21,,Brown,14,
628,11,Nov 18 1972,Sat,Houston,33,,New Mexico,14,
629,11,Nov 18 1972,Sat,Idaho State,24,,Drake,21,
630,11,Nov 18 1972,Sat,Illinois,27,,Wisconsin,7,
631,11,Nov 18 1972,Sat,Indiana,16,,Iowa,8,
632,11,Nov 18 1972,Sat,Indiana State,31,@,Southern Illinois,3,
633,11,Nov 18 1972,Sat,Kent State,27,,Toledo,9,
634,11,Nov 18 1972,Sat,(8) Louisiana State,28,,Mississippi State,14,
635,11,Nov 18 1972,Sat,Louisville,17,,Memphis,0,
636,11,Nov 18 1972,Sat,Marshall,31,@,Ohio,14,
637,11,Nov 18 1972,Sat,Miami (OH),23,@,Cincinnati,0,
638,11,Nov 18 1972,Sat,(3) Michigan,9,,Purdue,6,
639,11,Nov 18 1972,Sat,Minnesota,14,,Michigan State,10,
640,11,Nov 18 1972,Sat,(19) Missouri,6,,(12) Iowa State,5,
641,11,Nov 18 1972,Sat,Montana State,10,@,Fresno State,6,
642,11,Nov 18 1972,Sat,(5) Nebraska,59,,Kansas State,7,
643,11,Nov 18 1972,Sat,(16) North Carolina,14,,Duke,0,
644,11,Nov 18 1972,Sat,North Carolina State,42,,Clemson,17,
645,11,Nov 18 1972,Sat,(10) Notre Dame,20,,Miami (FL),17,
646,11,Nov 18 1972,Sat,(9) Ohio State,27,@,Northwestern,14,
647,11,Nov 18 1972,Sat,(4) Oklahoma,31,@,Kansas,7,
648,11,Nov 18 1972,Sat,Oregon,30,@,Oregon State,3,
649,11,Nov 18 1972,Sat,Pacific,36,,California-Davis,26,
650,11,Nov 18 1972,Sat,(6) Penn State,45,@,Boston College,26,
651,11,Nov 18 1972,Sat,Pennsylvania,20,,Columbia,14,
652,11,Nov 18 1972,Sat,Quantico Marines,34,,Xavier,0,
653,11,Nov 18 1972,Sat,Rice,20,@,Texas A&M,14,
654,11,Nov 18 1972,Sat,Richmond,20,,William & Mary,3,
655,11,Nov 18 1972,Sat,Rutgers,37,,Morgan State,14,
656,11,Nov 18 1972,Sat,South Carolina,24,,Florida State,21,
657,11,Nov 18 1972,Sat,(1) Southern California,24,@,(14) UCLA,7,
658,11,Nov 18 1972,Sat,Southern Methodist,22,@,Arkansas,7,
659,11,Nov 18 1972,Sat,Tampa,29,,Bowling Green,22,
660,11,Nov 18 1972,Sat,Temple,12,@,Villanova,10,
661,11,Nov 18 1972,Sat,(13) Tennessee,17,,Mississippi,0,
662,11,Nov 18 1972,Sat,(7) Texas,27,@,Texas Christian,0,
663,11,Nov 18 1972,Sat,Texas Tech,13,@,Baylor,7,
664,11,Nov 18 1972,Sat,Texas-Arlington,10,,Lamar,3,
665,11,Nov 18 1972,Sat,Tulane,21,@,Vanderbilt,7,
666,11,Nov 18 1972,Sat,Tulsa,10,,Montana,7,
667,11,Nov 18 1972,Sat,Utah State,27,,Southern Mississippi,21,
668,11,Nov 18 1972,Sat,Virginia,15,@,Wake Forest,12,
669,11,Nov 18 1972,Sat,Virginia Military Institute,17,@,Chattanooga,0,
670,11,Nov 18 1972,Sat,(20) Washington State,27,,(17) Washington,10,
671,11,Nov 18 1972,Sat,West Texas State,17,@,North Texas,14,
672,11,Nov 18 1972,Sat,West Virginia,43,,Syracuse,12,
673,11,Nov 18 1972,Sat,Western Carolina,35,@,Appalachian State,21,
674,11,Nov 18 1972,Sat,Western Michigan,27,,Idaho,16,
675,11,Nov 18 1972,Sat,Wichita State,23,@,New Mexico State,20,
676,11,Nov 18 1972,Sat,Wyoming,22,@,Arizona,14,
677,11,Nov 18 1972,Sat,Yale,31,,Princeton,7,
678,12,Nov 23 1972,Thu,(4) Oklahoma,17,@,(5) Nebraska,14,
679,12,Nov 23 1972,Thu,(7) Texas,38,,Texas A&M,3,
680,12,Nov 23 1972,Thu,Utah State,20,,Weber State,16,
681,12,Nov 25 1972,Sat,(18) Arizona State,38,@,Arizona,21,
682,12,Nov 25 1972,Sat,Arkansas,24,@,(20) Texas Tech,14,
683,12,Nov 25 1972,Sat,Brigham Young,21,@,New Mexico,7,
684,12,Nov 25 1972,Sat,Clemson,7,,South Carolina,6,
685,12,Nov 25 1972,Sat,Columbia,28,,Brown,12,
686,12,Nov 25 1972,Sat,Cornell,22,@,Princeton,15,
687,12,Nov 25 1972,Sat,Dartmouth,31,@,Pennsylvania,17,
688,12,Nov 25 1972,Sat,East Tennessee State,35,,Chattanooga,0,
689,12,Nov 25 1972,Sat,Hawaii,28,,San Jose State,14,
690,12,Nov 25 1972,Sat,Holy Cross,20,,Connecticut,10,
691,12,Nov 25 1972,Sat,Houston,49,,Cincinnati,0,
692,12,Nov 25 1972,Sat,Idaho,22,@,Boise State,21,
693,12,Nov 25 1972,Sat,Iowa,15,,Illinois,14,
694,12,Nov 25 1972,Sat,Kansas,28,@,(16) Missouri,17,
695,12,Nov 25 1972,Sat,(8) Louisiana State,3,@,Florida,3,
696,12,Nov 25 1972,Sat,Louisville,27,,Drake,0,
697,12,Nov 25 1972,Sat,Massachusetts,28,,Boston College,7,
698,12,Nov 25 1972,Sat,Miami (FL),28,,Maryland,8,
699,12,Nov 25 1972,Sat,Michigan State,24,,Northwestern,14,
700,12,Nov 25 1972,Sat,Minnesota,14,@,Wisconsin,6,
701,12,Nov 25 1972,Sat,Mississippi,51,,Mississippi State,14,
702,12,Nov 25 1972,Sat,(15) North Carolina,42,,East Carolina,19,
703,12,Nov 25 1972,Sat,(9) Ohio State,14,,(3) Michigan,11,
704,12,Nov 25 1972,Sat,Oklahoma State,45,,(17) Iowa State,14,
705,12,Nov 25 1972,Sat,(6) Penn State,49,,Pittsburgh,27,
706,12,Nov 25 1972,Sat,Purdue,42,,Indiana,7,
707,12,Nov 25 1972,Sat,Rice,25,,Texas Christian,21,
708,12,Nov 25 1972,Sat,Rutgers,43,,Colgate,13,
709,12,Nov 25 1972,Sat,San Diego State,33,@,Long Beach State,14,
710,12,Nov 25 1972,Sat,Southern Methodist,12,,Baylor,7,
711,12,Nov 25 1972,Sat,Tampa,30,,Vanderbilt,7,
712,12,Nov 25 1972,Sat,(12) Tennessee,17,,Kentucky,7,
713,12,Nov 25 1972,Sat,Texas-Arlington,7,,Arkansas State,6,
714,12,Nov 25 1972,Sat,Tulsa,45,,North Texas,22,
715,12,Nov 25 1972,Sat,Utah,62,,Colorado State,36,
716,12,Nov 25 1972,Sat,Virginia Tech,44,@,Wake Forest,9,
717,12,Nov 25 1972,Sat,Yale,28,@,Harvard,17,
718,13,Dec 2 1972,Sat,Army,23,N,Navy,15,
719,13,Dec 2 1972,Sat,(9) Auburn,17,N,(2) Alabama,16,
720,13,Dec 2 1972,Sat,Baylor,28,,Rice,14,
721,13,Dec 2 1972,Sat,Boston College,41,,Holy Cross,11,
722,13,Dec 2 1972,Sat,Florida,17,,Miami (FL),6,
723,13,Dec 2 1972,Sat,Georgia,27,,Georgia Tech,7,
724,13,Dec 2 1972,Sat,Long Beach State,35,@,Cal State Northridge,32,
725,13,Dec 2 1972,Sat,(11) Louisiana State,9,@,Tulane,3,
726,13,Dec 2 1972,Sat,Memphis,14,@,Southern Mississippi,14,
727,13,Dec 2 1972,Sat,(3) Oklahoma,38,,(20) Oklahoma State,15,
728,13,Dec 2 1972,Sat,San Diego State,27,,Iowa State,14,
729,13,Dec 2 1972,Sat,(1) Southern California,45,,(10) Notre Dame,23,
730,13,Dec 2 1972,Sat,Southern Methodist,35,@,Texas Christian,22,
731,13,Dec 2 1972,Sat,Stanford,39,@,Hawaii,7,
732,13,Dec 2 1972,Sat,(12) Tennessee,30,@,Vanderbilt,10,
733,14,Dec 9 1972,Sat,(16) North Carolina,28,@,Florida,24,
734,14,Dec 9 1972,Sat,Tennessee State,29,N,Drake,7,
735,15,Dec 18 1972,Mon,Georgia Tech,31,N,Iowa State,30,Liberty Bowl (Memphis TN)
736,16,Dec 23 1972,Sat,(15) Arizona State,49,,Missouri,35,Fiesta Bowl (Tempe AZ)
737,17,Dec 29 1972,Fri,North Carolina State,49,N,(18) West Virginia,13,Peach Bowl (Atlanta GA)
738,17,Dec 29 1972,Fri,Tampa,21,N,Kent State,18,Tangerine Bowl (Orlando FL)
739,17,Dec 30 1972,Sat,(6) Auburn,24,N,(13) Colorado,3,Gator Bowl (Jacksonville FL)
740,17,Dec 30 1972,Sat,(16) North Carolina,32,N,Texas Tech,28,Sun Bowl (El Paso TX)
741,17,Dec 30 1972,Sat,(11) Tennessee,24,N,(10) Louisiana State,17,Bluebonnet Bowl (Houston TX)
742,17,Dec 31 1972,Sun,(2) Oklahoma,14,N,(5) Penn State,0,Sugar Bowl (New Orleans LA)
743,18,Jan 1 1973,Mon,(9) Nebraska,40,N,(12) Notre Dame,6,Orange Bowl (Miami FL)
744,18,Jan 1 1973,Mon,(1) Southern California,42,,(3) Ohio State,17,Rose Bowl (Pasadena CA)
745,18,Jan 1 1973,Mon,(7) Texas,17,N,(4) Alabama,13,Cotton Bowl (Dallas TX)
