Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
380,9,Oct 26 1991,Sat,Central Michigan,10,,Ball State,3,
381,9,Oct 26 1991,Sat,Cincinnati,17,,Southern Mississippi,7,
382,9,Oct 26 1991,Sat,(19) Clemson,29,,(12) North Carolina State,19,
383,9,Oct 26 1991,Sat,(16) Colorado,10,@,Kansas State,0,
384,9,Oct 26 1991,Sat,Delaware,29,@,Navy,25,
385,9,Oct 26 1991,Sat,Duke,17,@,Maryland,13,
386,9,Oct 26 1991,Sat,(20) East Carolina,24,,(23) Pittsburgh,23,
387,9,Oct 26 1991,Sat,(1) Florida State,27,@,Louisiana State,16,
388,9,Oct 26 1991,Sat,Fresno State,48,,Nevada-Las Vegas,22,
389,9,Oct 26 1991,Sat,(24) Georgia,49,,Kentucky,27,
390,9,Oct 26 1991,Sat,Georgia Tech,35,,North Carolina,14,
391,9,Oct 26 1991,Sat,Indiana,28,@,Wisconsin,20,
392,9,Oct 26 1991,Sat,(11) Iowa,31,@,Purdue,21,
393,9,Oct 26 1991,Sat,Long Beach State,7,,Utah State,6,
394,9,Oct 26 1991,Sat,Louisiana Tech,14,@,Louisiana,14,
395,9,Oct 26 1991,Sat,(2) Miami (FL),36,@,Arizona,9,
396,9,Oct 26 1991,Sat,Mississippi State,24,@,Auburn,17,
397,9,Oct 26 1991,Sat,Missouri State,37,@,Arkansas State,20,
398,9,Oct 26 1991,Sat,(9) Nebraska,63,,Missouri,6,
399,9,Oct 26 1991,Sat,Northwestern,17,,(17) Illinois,11,
400,9,Oct 26 1991,Sat,(5) Notre Dame,24,,Southern California,20,
401,9,Oct 26 1991,Sat,Ohio,45,,Kent State,40,
402,9,Oct 26 1991,Sat,(14) Ohio State,27,,Michigan State,17,
403,9,Oct 26 1991,Sat,(21) Oklahoma,41,,Kansas,3,
404,9,Oct 26 1991,Sat,Oklahoma State,6,@,Iowa State,6,
405,9,Oct 26 1991,Sat,Pacific,27,,New Mexico State,20,
406,9,Oct 26 1991,Sat,(8) Penn State,51,,West Virginia,6,
407,9,Oct 26 1991,Sat,San Diego State,24,@,Utah,21,
408,9,Oct 26 1991,Sat,Stanford,40,,Oregon State,10,
409,9,Oct 26 1991,Sat,(18) Syracuse,21,@,Rutgers,7,
410,9,Oct 26 1991,Sat,Texas,34,@,Southern Methodist,0,
411,9,Oct 26 1991,Sat,(13) Texas A&M,27,,Houston,18,
412,9,Oct 26 1991,Sat,Texas Tech,40,,Rice,20,
413,9,Oct 26 1991,Sat,Toledo,24,,Miami (OH),7,
414,9,Oct 26 1991,Sat,Tulsa,33,@,Memphis,28,
415,9,Oct 26 1991,Sat,UCLA,21,@,Arizona State,16,
416,9,Oct 26 1991,Sat,Vanderbilt,30,@,Mississippi,27,
417,9,Oct 26 1991,Sat,Virginia,48,,Wake Forest,7,
418,9,Oct 26 1991,Sat,Virginia Tech,41,,Louisville,13,
419,9,Oct 26 1991,Sat,(3) Washington,29,,Oregon,7,
420,9,Oct 26 1991,Sat,Wyoming,35,,Colorado State,28,
421,10,Oct 31 1991,Thu,Brigham Young,40,@,Colorado State,17,
422,10,Nov 2 1991,Sat,(7) Alabama,13,,Mississippi State,7,
423,10,Nov 2 1991,Sat,Arizona,45,,Oregon State,21,
424,10,Nov 2 1991,Sat,Ball State,10,,Ohio,6,
425,10,Nov 2 1991,Sat,(21) Baylor,9,@,(24) Arkansas,5,
426,10,Nov 2 1991,Sat,Boston College,38,,Pittsburgh,12,
427,10,Nov 2 1991,Sat,Bowling Green,17,@,Miami (OH),7,
428,10,Nov 2 1991,Sat,(10) California,52,,Southern California,30,
429,10,Nov 2 1991,Sat,Central Michigan,14,@,Eastern Michigan,14,
430,10,Nov 2 1991,Sat,(16) Clemson,28,,Wake Forest,10,
431,10,Nov 2 1991,Sat,(17) East Carolina,38,,Tulane,28,
432,10,Nov 2 1991,Sat,(6) Florida,31,@,Auburn,10,
433,10,Nov 2 1991,Sat,(1) Florida State,40,@,Louisville,15,
434,10,Nov 2 1991,Sat,Georgia Tech,17,@,Duke,6,
435,10,Nov 2 1991,Sat,Hawaii,52,,Utah,26,
436,10,Nov 2 1991,Sat,Illinois,22,,Wisconsin,6,
437,10,Nov 2 1991,Sat,Indiana,34,,Minnesota,8,
438,10,Nov 2 1991,Sat,(11) Iowa,16,@,(13) Ohio State,9,
439,10,Nov 2 1991,Sat,Iowa State,23,@,Missouri,22,
440,10,Nov 2 1991,Sat,Kansas,31,@,Oklahoma State,0,
441,10,Nov 2 1991,Sat,Kent State,14,,Toledo,13,
442,10,Nov 2 1991,Sat,Kentucky,20,,Cincinnati,17,
443,10,Nov 2 1991,Sat,Louisiana,13,@,Northern Illinois,12,
444,10,Nov 2 1991,Sat,Louisiana State,25,@,Mississippi,22,
445,10,Nov 2 1991,Sat,Louisiana Tech,35,,Louisiana-Monroe,10,
446,10,Nov 2 1991,Sat,(4) Michigan,42,,Purdue,0,
447,10,Nov 2 1991,Sat,(9) Nebraska,19,@,(15) Colorado,19,
448,10,Nov 2 1991,Sat,New Mexico,34,,Air Force,32,
449,10,Nov 2 1991,Sat,New Mexico State,35,@,Cal State Fullerton,12,
450,10,Nov 2 1991,Sat,North Carolina,24,,Maryland,0,
451,10,Nov 2 1991,Sat,(19) North Carolina State,38,@,South Carolina,21,
452,10,Nov 2 1991,Sat,Northwestern,16,@,Michigan State,13,
453,10,Nov 2 1991,Sat,(5) Notre Dame,38,,Navy,0,
454,10,Nov 2 1991,Sat,(20) Oklahoma,28,,Kansas State,7,
455,10,Nov 2 1991,Sat,Pacific,51,@,Long Beach State,24,
456,10,Nov 2 1991,Sat,San Diego State,24,,Wyoming,22,
457,10,Nov 2 1991,Sat,San Jose State,55,,Nevada-Las Vegas,12,
458,10,Nov 2 1991,Sat,Stanford,33,@,Oregon,13,
459,10,Nov 2 1991,Sat,(18) Syracuse,27,,Temple,6,
460,10,Nov 2 1991,Sat,(14) Tennessee,52,,Memphis,24,
461,10,Nov 2 1991,Sat,Texas,23,,Texas Tech,15,
462,10,Nov 2 1991,Sat,(12) Texas A&M,38,@,Rice,21,
463,10,Nov 2 1991,Sat,Texas Christian,18,,Southern Methodist,10,
464,10,Nov 2 1991,Sat,Tulsa,13,,Southern Mississippi,10,
465,10,Nov 2 1991,Sat,(23) UCLA,44,,Washington State,3,
466,10,Nov 2 1991,Sat,Utah State,20,,(25) Fresno State,19,
467,10,Nov 2 1991,Sat,Vanderbilt,41,@,Army,10,
468,10,Nov 2 1991,Sat,Virginia,42,,Virginia Military Institute,0,
469,10,Nov 2 1991,Sat,(3) Washington,44,,Arizona State,16,
470,10,Nov 2 1991,Sat,West Virginia,28,,Rutgers,3,
471,11,Nov 9 1991,Sat,Air Force,25,,Army,0,
472,11,Nov 9 1991,Sat,(8) Alabama,20,@,Louisiana State,17,
473,11,Nov 9 1991,Sat,Arizona State,24,,Oregon,21,
474,11,Nov 9 1991,Sat,Arkansas State,20,,Troy,17,
475,11,Nov 9 1991,Sat,Auburn,50,,Louisiana,7,
476,11,Nov 9 1991,Sat,Ball State,9,@,Toledo,3,
477,11,Nov 9 1991,Sat,Boston College,33,@,Temple,13,
478,11,Nov 9 1991,Sat,Bowling Green,35,,Kent State,7,
479,11,Nov 9 1991,Sat,Brigham Young,56,,Wyoming,31,
480,11,Nov 9 1991,Sat,(7) California,27,@,Oregon State,14,
481,11,Nov 9 1991,Sat,Cincinnati,30,,Middle Tennessee State,10,
482,11,Nov 9 1991,Sat,(15) Clemson,21,@,North Carolina,6,
483,11,Nov 9 1991,Sat,(14) Colorado,16,@,Oklahoma State,12,
484,11,Nov 9 1991,Sat,(16) East Carolina,48,@,Southern Mississippi,20,
485,11,Nov 9 1991,Sat,Eastern Michigan,13,@,Ohio,10,
486,11,Nov 9 1991,Sat,(6) Florida,45,N,(23) Georgia,13,
487,11,Nov 9 1991,Sat,(1) Florida State,38,,South Carolina,10,
488,11,Nov 9 1991,Sat,Fresno State,59,@,Pacific,14,
489,11,Nov 9 1991,Sat,Georgia Tech,19,,Furman,17,
490,11,Nov 9 1991,Sat,Houston,23,,Texas,14,
491,11,Nov 9 1991,Sat,Illinois,41,@,Purdue,14,
492,11,Nov 9 1991,Sat,(10) Iowa,38,,(25) Indiana,21,
493,11,Nov 9 1991,Sat,Kansas State,37,@,Iowa State,7,
494,11,Nov 9 1991,Sat,Louisiana Tech,48,,Southern Illinois,16,
495,11,Nov 9 1991,Sat,Memphis,35,,Louisville,7,
496,11,Nov 9 1991,Sat,(2) Miami (FL),27,,West Virginia,3,
497,11,Nov 9 1991,Sat,(4) Michigan,59,,Northwestern,14,
498,11,Nov 9 1991,Sat,Michigan State,20,@,Wisconsin,7,
499,11,Nov 9 1991,Sat,(11) Nebraska,59,@,Kansas,23,
500,11,Nov 9 1991,Sat,New Mexico State,28,,Long Beach State,24,
501,11,Nov 9 1991,Sat,(19) Ohio State,35,@,Minnesota,6,
502,11,Nov 9 1991,Sat,(20) Oklahoma,56,@,Missouri,16,
503,11,Nov 9 1991,Sat,(9) Penn State,47,@,Maryland,7,
504,11,Nov 9 1991,Sat,Pittsburgh,22,,Rutgers,17,
505,11,Nov 9 1991,Sat,Rice,31,@,Southern Methodist,10,
506,11,Nov 9 1991,Sat,San Diego State,42,,Colorado State,32,
507,11,Nov 9 1991,Sat,San Jose State,35,,Cal State Fullerton,7,
508,11,Nov 9 1991,Sat,Stanford,27,,(22) UCLA,10,
509,11,Nov 9 1991,Sat,(13) Tennessee,35,@,(5) Notre Dame,34,
510,11,Nov 9 1991,Sat,(12) Texas A&M,44,@,Texas Christian,7,
511,11,Nov 9 1991,Sat,Texas Tech,38,,Arkansas,21,
512,11,Nov 9 1991,Sat,Texas-El Paso,41,@,Hawaii,24,
513,11,Nov 9 1991,Sat,Tulane,34,,Navy,7,
514,11,Nov 9 1991,Sat,Utah,30,,New Mexico,7,
515,11,Nov 9 1991,Sat,Utah State,27,@,Nevada-Las Vegas,14,
516,11,Nov 9 1991,Sat,Vanderbilt,17,,Kentucky,7,
517,11,Nov 9 1991,Sat,(24) Virginia,42,@,(18) North Carolina State,10,
518,11,Nov 9 1991,Sat,Virginia Tech,42,,Akron,24,
519,11,Nov 9 1991,Sat,Wake Forest,31,,Duke,14,
520,11,Nov 9 1991,Sat,(2) Washington,14,@,Southern California,3,
521,11,Nov 9 1991,Sat,Washington State,40,,Arizona,27,
522,11,Nov 9 1991,Sat,Western Michigan,24,,Miami (OH),23,
523,12,Nov 16 1991,Sat,(7) Alabama,10,@,Memphis,7,
524,12,Nov 16 1991,Sat,Arizona,31,,Southern California,14,
525,12,Nov 16 1991,Sat,Army,19,,Akron,0,
526,12,Nov 16 1991,Sat,Bowling Green,14,@,Ball State,13,
527,12,Nov 16 1991,Sat,(23) Brigham Young,52,@,San Diego State,52,
528,12,Nov 16 1991,Sat,(6) California,25,,Arizona State,6,
529,12,Nov 16 1991,Sat,Central Michigan,27,,Western Michigan,17,
530,12,Nov 16 1991,Sat,(15) Clemson,40,,Maryland,7,
531,12,Nov 16 1991,Sat,(16) Colorado,30,,Kansas,24,
532,12,Nov 16 1991,Sat,(14) East Carolina,24,@,Virginia Tech,17,
533,12,Nov 16 1991,Sat,(5) Florida,35,,Kentucky,26,
534,12,Nov 16 1991,Sat,Fresno State,38,,Cal State Fullerton,7,
535,12,Nov 16 1991,Sat,Georgia,37,,Auburn,27,
536,12,Nov 16 1991,Sat,Georgia Tech,27,,Wake Forest,3,
537,12,Nov 16 1991,Sat,Hawaii,35,@,San Jose State,35,
538,12,Nov 16 1991,Sat,Houston,41,@,Rice,21,
539,12,Nov 16 1991,Sat,(9) Iowa,24,@,Northwestern,10,
540,12,Nov 16 1991,Sat,Kansas State,32,,Missouri,0,
541,12,Nov 16 1991,Sat,Louisiana,17,@,Arkansas State,13,
542,12,Nov 16 1991,Sat,Louisiana Tech,30,,Southern Mississippi,14,
543,12,Nov 16 1991,Sat,(2) Miami (FL),17,@,(1) Florida State,16,
544,12,Nov 16 1991,Sat,Miami (OH),20,@,Kent State,9,
545,12,Nov 16 1991,Sat,(4) Michigan,20,@,(25) Illinois,0,
546,12,Nov 16 1991,Sat,Mississippi State,28,@,Louisiana State,19,
547,12,Nov 16 1991,Sat,(11) Nebraska,38,,Iowa State,13,
548,12,Nov 16 1991,Sat,Nevada-Las Vegas,38,,New Mexico State,28,
549,12,Nov 16 1991,Sat,New Mexico,38,@,Colorado State,36,
550,12,Nov 16 1991,Sat,North Carolina,21,,South Carolina,17,
551,12,Nov 16 1991,Sat,(24) North Carolina State,32,@,Duke,31,
552,12,Nov 16 1991,Sat,Northern Illinois,27,,Illinois State,24,
553,12,Nov 16 1991,Sat,(19) Ohio State,20,,Indiana,16,
554,12,Nov 16 1991,Sat,(18) Oklahoma,21,,Oklahoma State,6,
555,12,Nov 16 1991,Sat,(8) Penn State,35,,(12) Notre Dame,13,
556,12,Nov 16 1991,Sat,Purdue,27,,Michigan State,17,
557,12,Nov 16 1991,Sat,Rutgers,41,,Temple,0,
558,12,Nov 16 1991,Sat,(22) Stanford,49,@,Washington State,14,
559,12,Nov 16 1991,Sat,(17) Syracuse,38,,Boston College,16,
560,12,Nov 16 1991,Sat,(10) Tennessee,36,,Mississippi,25,
561,12,Nov 16 1991,Sat,Texas,32,,Texas Christian,0,
562,12,Nov 16 1991,Sat,(13) Texas A&M,13,,Arkansas,3,
563,12,Nov 16 1991,Sat,Texas Tech,31,@,(20) Baylor,24,
564,12,Nov 16 1991,Sat,Toledo,21,@,Eastern Michigan,14,
565,12,Nov 16 1991,Sat,Tulsa,40,,Louisville,0,
566,12,Nov 16 1991,Sat,UCLA,16,,Oregon,7,
567,12,Nov 16 1991,Sat,Utah,10,@,Texas-El Paso,9,
568,12,Nov 16 1991,Sat,Utah State,21,,Pacific,14,
569,12,Nov 16 1991,Sat,(3) Washington,58,@,Oregon State,6,
570,12,Nov 16 1991,Sat,Wisconsin,19,@,Minnesota,16,
571,13,Nov 23 1991,Sat,Air Force,24,@,Hawaii,20,
572,13,Nov 23 1991,Sat,Akron,37,@,Temple,32,
573,13,Nov 23 1991,Sat,Arizona State,37,,Arizona,14,
574,13,Nov 23 1991,Sat,Arkansas,20,,Rice,0,
575,13,Nov 23 1991,Sat,Baylor,21,@,Texas,11,
576,13,Nov 23 1991,Sat,Brigham Young,48,,Utah,17,
577,13,Nov 23 1991,Sat,Cal State Fullerton,37,,Long Beach State,36,
578,13,Nov 23 1991,Sat,(14) Clemson,41,@,South Carolina,24,
579,13,Nov 23 1991,Sat,(15) Colorado,17,@,Iowa State,14,
580,13,Nov 23 1991,Sat,(13) East Carolina,30,@,Cincinnati,19,
581,13,Nov 23 1991,Sat,Fresno State,31,,San Jose State,28,
582,13,Nov 23 1991,Sat,Indiana,24,,Purdue,22,
583,13,Nov 23 1991,Sat,(9) Iowa,23,,Minnesota,8,
584,13,Nov 23 1991,Sat,Kansas,53,,Missouri,29,
585,13,Nov 23 1991,Sat,Kansas State,36,@,Oklahoma State,26,
586,13,Nov 23 1991,Sat,Louisiana State,39,@,Tulane,20,
587,13,Nov 23 1991,Sat,Louisiana Tech,21,@,Texas-El Paso,17,
588,13,Nov 23 1991,Sat,(1) Miami (FL),19,@,Boston College,14,
589,13,Nov 23 1991,Sat,(4) Michigan,31,,(18) Ohio State,3,
590,13,Nov 23 1991,Sat,Michigan State,27,,Illinois,24,
591,13,Nov 23 1991,Sat,Mississippi State,24,,Mississippi,9,
592,13,Nov 23 1991,Sat,North Carolina,47,,Duke,14,
593,13,Nov 23 1991,Sat,(22) North Carolina State,20,,Maryland,17,
594,13,Nov 23 1991,Sat,Oregon State,14,@,Oregon,3,
595,13,Nov 23 1991,Sat,Pacific,44,@,Nevada-Las Vegas,23,
596,13,Nov 23 1991,Sat,(21) Stanford,38,,(6) California,21,
597,13,Nov 23 1991,Sat,(16) Syracuse,16,,West Virginia,10,
598,13,Nov 23 1991,Sat,(10) Tennessee,16,@,Kentucky,7,
599,13,Nov 23 1991,Sat,(12) Texas A&M,65,,Southern Methodist,6,
600,13,Nov 23 1991,Sat,Texas Christian,49,,Houston,45,
601,13,Nov 23 1991,Sat,Toledo,42,,Northern Illinois,21,
602,13,Nov 23 1991,Sat,(23) Tulsa,45,,Ohio,13,
603,13,Nov 23 1991,Sat,(25) UCLA,24,@,Southern California,21,
604,13,Nov 23 1991,Sat,Utah State,46,@,New Mexico State,21,
605,13,Nov 23 1991,Sat,(20) Virginia,38,,Virginia Tech,0,
606,13,Nov 23 1991,Sat,Wake Forest,52,@,Navy,24,
607,13,Nov 23 1991,Sat,(2) Washington,56,,Washington State,21,
608,13,Nov 23 1991,Sat,Wisconsin,32,,Northwestern,14,
609,14,Nov 28 1991,Thu,(6) Penn State,32,@,Pittsburgh,20,
610,14,Nov 28 1991,Thu,(10) Texas A&M,31,,Texas,14,
611,14,Nov 29 1991,Fri,(11) Nebraska,19,,(19) Oklahoma,14,
612,14,Nov 30 1991,Sat,(8) Alabama,13,N,Auburn,6,
613,14,Nov 30 1991,Sat,(13) Clemson,33,N,Duke,21,
614,14,Nov 30 1991,Sat,(5) Florida,14,,(3) Florida State,9,
615,14,Nov 30 1991,Sat,(25) Georgia,18,@,Georgia Tech,15,
616,14,Nov 30 1991,Sat,(1) Miami (FL),39,,San Diego State,12,
617,14,Nov 30 1991,Sat,(18) Notre Dame,48,@,Hawaii,42,
618,14,Nov 30 1991,Sat,(9) Tennessee,45,,Vanderbilt,0,
619,14,Nov 30 1991,Sat,Texas Tech,52,@,Houston,46,
620,14,Nov 30 1991,Sat,(22) Tulsa,31,@,Southern Methodist,26,
621,15,Dec 7 1991,Sat,Navy,24,N,Army,3,
622,16,Dec 14 1991,Sat,Bowling Green,28,@,Fresno State,21,California Bowl (Fresno CA)
623,17,Dec 25 1991,Wed,Georgia Tech,18,N,(17) Stanford,17,Aloha Bowl (Honolulu HI)
624,17,Dec 28 1991,Sat,(8) Alabama,30,N,(15) Colorado,25,Blockbuster Bowl (Miami FL)
625,17,Dec 29 1991,Sun,Air Force,38,N,Mississippi State,15,Liberty Bowl (Memphis TN)
626,17,Dec 29 1991,Sun,(24) Georgia,24,N,Arkansas,15,Independence Bowl (Shreveport LA)
627,17,Dec 29 1991,Sun,(20) Oklahoma,48,N,(19) Virginia,14,Gator Bowl (Jacksonville FL)
628,18,Dec 30 1991,Mon,(7) Iowa,13,N,Brigham Young,13,Holiday Bowl (San Diego CA)
629,18,Dec 30 1991,Mon,(23) Tulsa,28,N,San Diego State,17,Freedom Bowl (Anaheim CA)
630,19,Dec 31 1991,Tue,Indiana,24,N,Baylor,0,Copper Bowl (Tucson AZ)
631,19,Dec 31 1991,Tue,(22) UCLA,6,N,Illinois,3,Sun Bowl (El Paso TX)
632,19,Jan 1 1992,Wed,(14) California,37,N,(13) Clemson,13,Citrus Bowl (Orlando FL)
633,19,Jan 1 1992,Wed,(12) East Carolina,37,N,(21) North Carolina State,34,Peach Bowl (Atlanta GA)
634,19,Jan 1 1992,Wed,(5) Florida State,10,N,(9) Texas A&M,2,Cotton Bowl (Dallas TX)
635,19,Jan 1 1992,Wed,(1) Miami (FL),22,,(11) Nebraska,0,Orange Bowl (Miami FL)
636,19,Jan 1 1992,Wed,(18) Notre Dame,39,N,(3) Florida,28,Sugar Bowl (New Orleans LA)
637,19,Jan 1 1992,Wed,(6) Penn State,42,N,(10) Tennessee,17,Fiesta Bowl (Tempe AZ)
638,19,Jan 1 1992,Wed,(16) Syracuse,24,N,(25) Ohio State,17,Hall of Fame Bowl (Tampa FL)
639,19,Jan 1 1992,Wed,(2) Washington,34,N,(4) Michigan,14,Rose Bowl (Pasadena CA)
